data_type,model_type,item_id,worker_id,question,answer
tifa160,vq-diffusion,tifa160_131,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_131,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_131,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_8,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_8,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_8,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_8,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_8,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_0,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_0,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_0,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_0,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_0,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_38,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_38,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_38,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_38,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_38,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_34,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_34,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_34,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_34,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_34,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_154,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_154,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_78,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_78,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_55,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_55,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_55,4379690288,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_55,4387897261,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_55,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_18,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_18,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_26,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_136,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_136,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_84,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_84,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_93,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,4387897261,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_93,4389767429,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_68,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_68,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_122,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_122,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_122,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_122,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_122,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_69,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_95,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_95,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_95,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_95,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_95,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_48,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_89,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_108,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_108,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_108,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_108,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_108,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_107,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_107,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_107,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_107,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_107,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_101,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_101,4389767429,How consistent is the image with the text description?,3
