dsg_prompt_split,qg_model,t2i_model,item_id,question,question_id,dependency_id,answer
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_93,Are there people?,8,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_93,Are the motorcycles on the grass?,9,"1,3",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_93,Is the motorcycle in front in front of the motorcycle behind?,10,"4,5",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_93,Is the motorcycle behind behind the motorcycle in front?,11,"5,4",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_93,Are the people around the motorcycles?,12,"8,1",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is there a man?,1,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the man wearing a jacket?,2,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the man wearing a tie?,3,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the man wearing a hat?,4,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the man holding a knife?,5,1,no
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the jacket black?,6,2,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the tie green?,7,3,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the hat black?,8,4,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the man standing?,9,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the man behind the table?,10,"1,11",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is there a table?,11,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the table white?,12,11,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is there a cake?,13,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the cake on top of the table?,14,"13,11",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_94,Is the man holding a knife?,15,"1,5",no
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is there a plane?,1,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is there a body of water?,2,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is the plane vintage?,3,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is the plane white?,4,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is the plane red?,5,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is the plane black?,6,1,no
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Are there clouds?,7,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Are there a lot of clouds?,8,7,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is there a sky?,9,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is there a box?,10,0,no
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is the box little?,11,10,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is the plane near the body of water?,12,"1,2",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Are the clouds in the sky?,13,"7,9",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_95,Is the box near the plane?,14,"10,1",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is there a building?,1,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is the building tall?,2,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is the building grey?,3,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is the building made out of bricks?,4,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is the building dirty?,5,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is there a clock?,6,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is the clock big?,7,6,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_96,Is the clock on the building?,8,"1,6",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is there a piece of wood?,1,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is there a counter?,2,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is there a knife?,3,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is there a handle?,4,3,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is there a plate?,5,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is there food?,6,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is the handle black?,7,4,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is the plate white?,8,5,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is the wood on the counter?,9,"1,2",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is the knife on the wood?,10,"3,1",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is the plate behind the wood?,11,"5,1",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_97,Is the food on the plate?,12,"6,5",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Is there a plate?,1,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Is the plate white?,2,1,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Is there food?,3,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Is there rice?,4,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Is there broccoli?,5,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Are there onions?,6,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Is the broccoli piled up?,7,5,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Are the onions cut up?,8,6,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Is the rice under the broccoli?,9,"4,5",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_98,Are the onions on top of the broccoli?,10,"6,5",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Is there a woman?,1,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Is there an umbrella?,2,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Is there a train station?,3,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Is this a picture?,4,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Is the picture in black and white?,5,4,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Are there buildings?,6,0,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Are the buildings tall?,7,6,yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Are the buildings near the woman?,8,"1,6",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Is the woman holding an umbrella?,9,"1,2",yes
stanford_paragraph,dsg,sd2dot1,stanford_paragraph_99,Is the woman coming out of the train station?,10,"1,3",yes
vrd,dsg,sd2dot1,vrd_0,Is there a person?,1,0,yes
vrd,dsg,sd2dot1,vrd_0,Is there a table?,2,0,yes
vrd,dsg,sd2dot1,vrd_0,Does the person have a face?,3,1,yes
vrd,dsg,sd2dot1,vrd_0,Does the person have a shirt?,4,1,yes
vrd,dsg,sd2dot1,vrd_0,Does the person have glasses?,5,1,yes
vrd,dsg,sd2dot1,vrd_0,Does the person have a phone?,6,1,yes
vrd,dsg,sd2dot1,vrd_0,Is there a chair?,7,0,yes
vrd,dsg,sd2dot1,vrd_0,Is the person at the table?,8,"1,2",yes
vrd,dsg,sd2dot1,vrd_0,Is the person next to the chair?,9,"1,7",yes
vrd,dsg,sd2dot1,vrd_0,Is the shirt on the person?,10,"4,1",yes
vrd,dsg,sd2dot1,vrd_0,Is the person wearing glasses?,11,"5,1",yes
vrd,dsg,sd2dot1,vrd_0,Is the person holding a phone?,12,"6,1",yes
vrd,dsg,sd2dot1,vrd_1,Is there a laptop?,1,0,no
vrd,dsg,sd2dot1,vrd_1,Is there a keyboard?,2,0,no
vrd,dsg,sd2dot1,vrd_1,Is there a table?,3,0,no
vrd,dsg,sd2dot1,vrd_1,Is there a mouse?,4,0,no
vrd,dsg,sd2dot1,vrd_1,Is there a paper?,5,0,no
vrd,dsg,sd2dot1,vrd_1,Is there a person?,6,0,yes
vrd,dsg,sd2dot1,vrd_1,Is there a pants?,7,0,yes
vrd,dsg,sd2dot1,vrd_1,Is the laptop on the table?,8,"1,3",no
vrd,dsg,sd2dot1,vrd_1,Is the mouse in front of the laptop?,9,"1,4",yes
vrd,dsg,sd2dot1,vrd_1,Is the paper on the laptop?,10,"1,5",no
vrd,dsg,sd2dot1,vrd_1,Is the table beneath the laptop?,11,"1,3",yes
vrd,dsg,sd2dot1,vrd_1,Is the person on the paper?,12,"6,5",yes
vrd,dsg,sd2dot1,vrd_1,Is the person wearing pants?,13,"6,7",yes
vrd,dsg,sd2dot1,vrd_1,Does the laptop have a keyboard?,14,"1,2",yes
vrd,dsg,sd2dot1,vrd_2,Is there a vase?,1,0,no
vrd,dsg,sd2dot1,vrd_2,Is there a table?,2,0,yes
vrd,dsg,sd2dot1,vrd_2,Is the vase on the table?,3,"1,2",yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,1,0,yes
vrd,dsg,sd2dot1,vrd_3,Is there a street?,2,0,yes
vrd,dsg,sd2dot1,vrd_3,Is the bus on the street?,3,"1,2",yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,4,0,yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,5,0,yes
vrd,dsg,sd2dot1,vrd_3,Is the bus in front of the bus?,6,"4,5",yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,7,0,yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,8,0,yes
vrd,dsg,sd2dot1,vrd_3,Is the bus parked behind the bus?,9,"7,8",yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,10,0,yes
vrd,dsg,sd2dot1,vrd_3,Does the bus have a wheel?,11,10,yes
vrd,dsg,sd2dot1,vrd_3,Does the bus have a roof?,12,10,yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,13,0,yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,14,0,yes
vrd,dsg,sd2dot1,vrd_3,Is the bus behind the bus?,15,"13,14",yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,16,0,yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,17,0,yes
vrd,dsg,sd2dot1,vrd_3,Is the bus parked behind the bus?,18,"16,17",yes
vrd,dsg,sd2dot1,vrd_3,Is there a person?,19,0,yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,20,0,yes
vrd,dsg,sd2dot1,vrd_3,Is the person on the bus?,21,"19,20",no
vrd,dsg,sd2dot1,vrd_3,Is there a tree?,22,0,yes
vrd,dsg,sd2dot1,vrd_3,Is there a bus?,23,0,yes
vrd,dsg,sd2dot1,vrd_3,Is the tree behind the bus?,24,"22,23",yes
vrd,dsg,sd2dot1,vrd_4,Is there an umbrella?,1,0,no
vrd,dsg,sd2dot1,vrd_4,Are there glasses?,2,0,yes
vrd,dsg,sd2dot1,vrd_4,Is there a pot?,3,0,no
vrd,dsg,sd2dot1,vrd_4,Is there a plant?,4,0,no
vrd,dsg,sd2dot1,vrd_4,Is there a person?,5,0,yes
vrd,dsg,sd2dot1,vrd_4,Is there a shirt?,6,0,yes
vrd,dsg,sd2dot1,vrd_4,Is there a tree?,7,0,no
vrd,dsg,sd2dot1,vrd_4,Is the umbrella above the glasses?,8,"1,2",yes
vrd,dsg,sd2dot1,vrd_4,Are the glasses under the umbrella?,9,"2,1",yes
vrd,dsg,sd2dot1,vrd_4,Does the pot have a plant?,10,"3,4",no
vrd,dsg,sd2dot1,vrd_4,Is the plant in the pot?,11,"4,3",yes
vrd,dsg,sd2dot1,vrd_4,Is the person wearing a shirt?,12,"5,6",yes
vrd,dsg,sd2dot1,vrd_4,Is the tree behind the umbrella?,13,"7,1",no
vrd,dsg,sd2dot1,vrd_4,Is the person next to the person?,14,"5,5",yes
vrd,dsg,sd2dot1,vrd_5,Is there a bowl?,1,0,yes
vrd,dsg,sd2dot1,vrd_5,Is there a shelf?,2,0,yes
vrd,dsg,sd2dot1,vrd_5,Is there a plate?,3,0,yes
vrd,dsg,sd2dot1,vrd_5,Is there a person?,4,0,no
vrd,dsg,sd2dot1,vrd_5,Is the bowl on the shelf?,5,"1,2",yes
vrd,dsg,sd2dot1,vrd_5,Is the plate on the left of the person?,6,"3,4",yes
vrd,dsg,sd2dot1,vrd_6,Is there a vase?,1,0,no
vrd,dsg,sd2dot1,vrd_6,Is there a sky?,2,0,yes
vrd,dsg,sd2dot1,vrd_6,Is there grass?,3,0,no
vrd,dsg,sd2dot1,vrd_6,Is there a bush?,4,0,yes
vrd,dsg,sd2dot1,vrd_6,Is there a bench?,5,0,no
vrd,dsg,sd2dot1,vrd_6,Is there a street?,6,0,yes
vrd,dsg,sd2dot1,vrd_6,Is the vase in front of the vase?,7,"1,1",yes
vrd,dsg,sd2dot1,vrd_6,Is the sky over the vase?,8,"2,1",yes
vrd,dsg,sd2dot1,vrd_6,Is the sky over the grass?,9,"2,3",yes
vrd,dsg,sd2dot1,vrd_6,Is the sky above the bush?,10,"2,4",yes
vrd,dsg,sd2dot1,vrd_6,Is the vase on the left of the grass?,11,"1,3",yes
vrd,dsg,sd2dot1,vrd_6,Is the bench behind the vase?,12,"5,1",yes
vrd,dsg,sd2dot1,vrd_6,Is the bush below the sky?,13,"4,2",yes
vrd,dsg,sd2dot1,vrd_6,Is the bush above the street?,14,"4,6",yes
vrd,dsg,sd2dot1,vrd_6,Is the street beside the bush?,15,"6,4",yes
vrd,dsg,sd2dot1,vrd_7,Is there a cat?,1,0,yes
vrd,dsg,sd2dot1,vrd_7,Is there a luggage?,2,0,yes
vrd,dsg,sd2dot1,vrd_7,Is there a bed?,3,0,yes
vrd,dsg,sd2dot1,vrd_7,Is there a bag?,4,0,yes
vrd,dsg,sd2dot1,vrd_7,Is the cat on the luggage?,5,"1,2",yes
vrd,dsg,sd2dot1,vrd_7,Is the cat above the bed?,6,"1,3",yes
vrd,dsg,sd2dot1,vrd_7,Is the luggage on the bed?,7,"2,3",yes
vrd,dsg,sd2dot1,vrd_7,Is the luggage next to the bag?,8,"2,4",yes
vrd,dsg,sd2dot1,vrd_7,Is the bag next to the luggage?,9,"4,2",yes
vrd,dsg,sd2dot1,vrd_8,Is there a person?,1,0,no
vrd,dsg,sd2dot1,vrd_8,Does the person have a hand?,2,1,yes
vrd,dsg,sd2dot1,vrd_8,Is there a cat?,3,0,yes
vrd,dsg,sd2dot1,vrd_8,Is the cat on the person?,4,"1,3",no
vrd,dsg,sd2dot1,vrd_9,Is there a sky?,1,0,yes
vrd,dsg,sd2dot1,vrd_9,Is there a truck?,2,0,no
vrd,dsg,sd2dot1,vrd_9,Does the truck have a wheel?,3,2,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
vrd,dsg,sd2dot1,vrd_9,Does the truck have a plate?,4,2,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
vrd,dsg,sd2dot1,vrd_9,Is the sky over the truck?,5,"1,2",yes
vrd,dsg,sd2dot1,vrd_9,Does the truck have a wheel?,6,"2,3",10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
vrd,dsg,sd2dot1,vrd_9,Does the truck have a plate?,7,"2,4",10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
vrd,dsg,sd2dot1,vrd_10,Is there a bus?,1,0,yes
vrd,dsg,sd2dot1,vrd_10,Is there a street?,2,0,yes
vrd,dsg,sd2dot1,vrd_10,Is the bus in the street?,3,"1,2",yes
vrd,dsg,sd2dot1,vrd_10,Is there a person?,4,0,yes
vrd,dsg,sd2dot1,vrd_10,Is there a traffic light?,5,0,yes
vrd,dsg,sd2dot1,vrd_10,Is the person next to the traffic light?,6,"4,5",yes
vrd,dsg,sd2dot1,vrd_10,Is there a wheel?,7,0,yes
vrd,dsg,sd2dot1,vrd_10,Is there a car?,8,0,yes
vrd,dsg,sd2dot1,vrd_10,Is the wheel on the car?,9,"7,8",yes
vrd,dsg,sd2dot1,vrd_10,Is there a building?,10,0,yes
vrd,dsg,sd2dot1,vrd_10,Is the building behind the car?,11,"10,8",yes
vrd,dsg,sd2dot1,vrd_10,Is there grass?,12,0,yes
vrd,dsg,sd2dot1,vrd_10,Is there a roof?,13,0,yes
vrd,dsg,sd2dot1,vrd_10,Is the grass on the roof?,14,"12,13",no
vrd,dsg,sd2dot1,vrd_11,Is there a dog?,1,0,no
vrd,dsg,sd2dot1,vrd_11,Is there sand?,2,0,yes
vrd,dsg,sd2dot1,vrd_11,Is the dog on the sand?,3,"1,2",yes
vrd,dsg,sd2dot1,vrd_12,Are there skis?,1,0,no
vrd,dsg,sd2dot1,vrd_12,Is there a box?,2,0,yes
vrd,dsg,sd2dot1,vrd_12,Is there a car?,3,0,no
vrd,dsg,sd2dot1,vrd_12,Is there a basket?,4,0,no
vrd,dsg,sd2dot1,vrd_12,Is there a street?,5,0,yes
vrd,dsg,sd2dot1,vrd_12,Is there a snowboard?,6,0,no
vrd,dsg,sd2dot1,vrd_12,Is there a sky?,7,0,yes
vrd,dsg,sd2dot1,vrd_12,Are the skis in the box?,8,"1,2",no
vrd,dsg,sd2dot1,vrd_12,Are the skis in the front of the car?,9,"1,3",no
vrd,dsg,sd2dot1,vrd_12,Are the skis in the basket?,10,"1,4",no
vrd,dsg,sd2dot1,vrd_12,Is the box under the street?,11,"2,5",yes
vrd,dsg,sd2dot1,vrd_12,Does the basket have skis?,12,"4,1",no
vrd,dsg,sd2dot1,vrd_12,Is the snowboard near the car?,13,"6,3",yes
vrd,dsg,sd2dot1,vrd_12,Is the sky above the car?,14,"7,3",no
vrd,dsg,sd2dot1,vrd_13,Is there a stove?,1,0,yes
vrd,dsg,sd2dot1,vrd_13,Is there a cabinet?,2,0,yes
vrd,dsg,sd2dot1,vrd_13,Is there a refrigerator?,3,0,no
vrd,dsg,sd2dot1,vrd_13,Is there a faucet?,4,0,yes
vrd,dsg,sd2dot1,vrd_13,Is there a sink?,5,0,yes
vrd,dsg,sd2dot1,vrd_13,Is there a bowl?,6,0,yes
vrd,dsg,sd2dot1,vrd_13,Is there a plate?,7,0,yes
vrd,dsg,sd2dot1,vrd_13,Is there a counter?,8,0,yes
vrd,dsg,sd2dot1,vrd_13,Is the stove in the cabinet?,9,"1,2",yes
vrd,dsg,sd2dot1,vrd_13,Is the stove next to the refrigerator?,10,"1,3",yes
vrd,dsg,sd2dot1,vrd_13,Is the faucet above the sink?,11,"4,5",yes
vrd,dsg,sd2dot1,vrd_13,Is the refrigerator next to the stove?,12,"3,1",yes
vrd,dsg,sd2dot1,vrd_13,Is the bowl on the plate?,13,"6,7",yes
vrd,dsg,sd2dot1,vrd_13,Is the plate on the counter?,14,"7,8",yes
vrd,dsg,sd2dot1,vrd_14,Is there a phone?,1,0,yes
vrd,dsg,sd2dot1,vrd_14,Are there glasses?,2,0,yes
vrd,dsg,sd2dot1,vrd_14,Is there a person?,3,0,yes
vrd,dsg,sd2dot1,vrd_14,Is there a jacket?,4,0,yes
vrd,dsg,sd2dot1,vrd_14,Is there a sky?,5,0,yes
vrd,dsg,sd2dot1,vrd_14,Is the phone on the left of the glasses?,6,"1,2",yes
vrd,dsg,sd2dot1,vrd_14,Is the phone with the person?,7,"1,3",yes
vrd,dsg,sd2dot1,vrd_14,Is the person holding the phone?,8,"3,1",yes
vrd,dsg,sd2dot1,vrd_14,Does the person have the phone?,9,"3,1",yes
vrd,dsg,sd2dot1,vrd_14,Does the person have the jacket?,10,"3,4",yes
vrd,dsg,sd2dot1,vrd_14,Is the sky above the person?,11,"5,3",yes
vrd,dsg,sd2dot1,vrd_14,Is the sky above the person?,12,"5,3",yes
vrd,dsg,sd2dot1,vrd_15,Is there a person?,1,0,yes
vrd,dsg,sd2dot1,vrd_15,Is there a hat?,2,0,yes
vrd,dsg,sd2dot1,vrd_15,Is there a shirt?,3,0,yes
vrd,dsg,sd2dot1,vrd_15,Is there a pants?,4,0,yes
vrd,dsg,sd2dot1,vrd_15,Is there a box?,5,0,yes
vrd,dsg,sd2dot1,vrd_15,Is the person sitting?,6,1,yes
vrd,dsg,sd2dot1,vrd_15,Is the person next to another person?,7,"1,1",no
vrd,dsg,sd2dot1,vrd_15,Is the box next to another box?,8,"5,5",yes
vrd,dsg,sd2dot1,vrd_15,Is the person behind another person?,9,"1,1",yes
vrd,dsg,sd2dot1,vrd_15,Is the person near another person?,10,"1,1",no
vrd,dsg,sd2dot1,vrd_15,Is the person wearing a hat?,11,"1,2",yes
vrd,dsg,sd2dot1,vrd_15,Is the person wearing a shirt?,12,"1,3",no
vrd,dsg,sd2dot1,vrd_15,Is the person wearing pants?,13,"1,4",yes
vrd,dsg,sd2dot1,vrd_15,Is the person wearing a shirt?,14,"1,3",no
vrd,dsg,sd2dot1,vrd_16,Is there a person?,1,0,no
vrd,dsg,sd2dot1,vrd_16,Is there a sunglasses?,2,0,yes
vrd,dsg,sd2dot1,vrd_16,Is there a bike?,3,0,yes
vrd,dsg,sd2dot1,vrd_16,Is there a bottle?,4,0,no
vrd,dsg,sd2dot1,vrd_16,Is the person wearing sunglasses?,5,"1,2",yes
vrd,dsg,sd2dot1,vrd_16,Is the person sitting on the bike?,6,"1,3",no
vrd,dsg,sd2dot1,vrd_16,Is the person riding the bike?,7,"1,3",yes
vrd,dsg,sd2dot1,vrd_16,Is the person near the bottle?,8,"1,4",no
vrd,dsg,sd2dot1,vrd_16,Is the bike under the person?,9,"3,1",yes
vrd,dsg,sd2dot1,vrd_16,Is the bike holding the bottle?,10,"3,4",yes
vrd,dsg,sd2dot1,vrd_17,Is there a chair?,1,0,yes
vrd,dsg,sd2dot1,vrd_17,Is there a chair?,2,0,yes
vrd,dsg,sd2dot1,vrd_17,Is the chair beside the chair?,3,"1,2",yes
vrd,dsg,sd2dot1,vrd_18,Is there a train?,1,0,no
vrd,dsg,sd2dot1,vrd_18,Is there grass?,2,0,no
vrd,dsg,sd2dot1,vrd_18,Is the train next to the grass?,3,"1,2",no
vrd,dsg,sd2dot1,vrd_18,Is the train behind the train?,4,"1,1",no
vrd,dsg,sd2dot1,vrd_18,Is the train next to the grass?,5,"1,2",no
vrd,dsg,sd2dot1,vrd_19,Is there a person?,1,0,no
vrd,dsg,sd2dot1,vrd_19,Is there a boat?,2,0,no
vrd,dsg,sd2dot1,vrd_19,Does the person have glasses?,3,1,no
vrd,dsg,sd2dot1,vrd_19,Is the person sitting?,4,1,no
vrd,dsg,sd2dot1,vrd_19,Is the person on the boat?,5,"1,2",no
vrd,dsg,sd2dot1,vrd_19,Is the person wearing glasses?,6,"1,3",no
vrd,dsg,sd2dot1,vrd_20,Is there a monitor?,1,0,yes
vrd,dsg,sd2dot1,vrd_20,Is there a table?,2,0,no
vrd,dsg,sd2dot1,vrd_20,Is there a sofa?,3,0,no
vrd,dsg,sd2dot1,vrd_20,Is there a chair?,4,0,no
vrd,dsg,sd2dot1,vrd_20,Is there a lamp?,5,0,yes
vrd,dsg,sd2dot1,vrd_20,Is the monitor on the table?,6,"1,2",yes
vrd,dsg,sd2dot1,vrd_20,Is the monitor near the sofa?,7,"1,3",yes
vrd,dsg,sd2dot1,vrd_20,Is the table near the sofa?,8,"2,3",yes
vrd,dsg,sd2dot1,vrd_20,Is the table near the chair?,9,"2,4",yes
vrd,dsg,sd2dot1,vrd_20,Is the lamp above the monitor?,10,"5,1",yes
vrd,dsg,sd2dot1,vrd_20,Is the sofa next to the chair?,11,"3,4",yes
vrd,dsg,sd2dot1,vrd_20,Is the chair near the sofa?,12,"4,3",yes
vrd,dsg,sd2dot1,vrd_21,Is there a keyboard?,1,0,yes
vrd,dsg,sd2dot1,vrd_21,Is there a desk?,2,0,yes
vrd,dsg,sd2dot1,vrd_21,Is there a monitor?,3,0,yes
vrd,dsg,sd2dot1,vrd_21,Is there a laptop?,4,0,yes
vrd,dsg,sd2dot1,vrd_21,Is there a chair?,5,0,yes
vrd,dsg,sd2dot1,vrd_21,Is there a phone?,6,0,yes
vrd,dsg,sd2dot1,vrd_21,Is there a pair of glasses?,7,0,yes
vrd,dsg,sd2dot1,vrd_21,Is there a person?,8,0,no
vrd,dsg,sd2dot1,vrd_21,Is the keyboard on the desk?,9,"1,2",yes
