dsg_prompt_split,qg_model,t2i_model,item_id,question,answer
tifa160,tifa,sd1dot5,tifa160_101,"Question: who is riding horses? Choices: men, women, boys, girls. Answer:",men
tifa160,tifa,sd1dot5,tifa160_101,"Question: are there horses? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_101,"Question: is this a grassy field? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_101,"Question: what type of place is this? Choices: grassy field, forest, mountain, desert. Answer:",grassy field
tifa160,tifa,sd1dot5,tifa160_101,"Question: are the men riding horses? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_101,"Question: are there three men? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_101,"Question: how many men are in the picture? Choices: 1, 2, 3, 4. Answer:",2
tifa160,tifa,sd1dot5,tifa160_86,"Question: are there men in neon yellow safety jackets? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_86,"Question: are the men wearing safety jackets? Choices: yes, no. Answer:",no
tifa160,tifa,sd1dot5,tifa160_86,"Question: what are the men wearing? Choices: safety jackets, t-shirts, sweaters, coats. Answer:",
tifa160,tifa,sd1dot5,tifa160_86,"Question: are the men sharing a meal? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_86,"Question: what are the men sharing? Choices: meal, snack, drink, dessert. Answer:",meal
tifa160,tifa,sd1dot5,tifa160_86,"Question: is there a food car? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_86,"Question: what type of vehicle is this? Choices: food car, car, motorcycle, bus. Answer:",food car
tifa160,tifa,sd1dot5,tifa160_86,"Question: are the safety jackets neon yellow? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_86,"Question: what color are the safety jackets? Choices: neon yellow, neon green, neon blue, neon red. Answer:",
tifa160,tifa,sd1dot5,tifa160_86,"Question: are there two men? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_86,"Question: how many men are there? Choices: 1, 2, 3, 4. Answer:",2
tifa160,tifa,sd1dot5,tifa160_86,"Question: are the men next to the food car? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_86,"Question: are the men next to or behind the food car? Choices: next to, behind, in front of, under. Answer:",
tifa160,tifa,sd1dot5,tifa160_49,"Question: what animal is in the picture? Choices: dog, cat, bird, fish. Answer:",dog
tifa160,tifa,sd1dot5,tifa160_49,"Question: is there a remote controller? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_49,"Question: what type of object is this? Choices: remote controller, phone, computer, camera. Answer:",remote controller
tifa160,tifa,sd1dot5,tifa160_49,"Question: is the dog laying? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_79,"Question: are there people standing next to an elephant? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_79,"Question: who is standing next to an elephant? Choices: people, animals, robots, aliens. Answer:",
tifa160,tifa,sd1dot5,tifa160_79,"Question: is this an elephant? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_79,"Question: what animal is in the picture? Choices: elephant, horse, cow, sheep. Answer:",elephant
tifa160,tifa,sd1dot5,tifa160_79,"Question: is there a river? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_79,"Question: what type of place is this? Choices: river, lake, ocean, pond. Answer:",river
tifa160,tifa,sd1dot5,tifa160_79,"Question: are the people standing next to an elephant? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_79,"Question: are there three people? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_79,"Question: how many people are in the picture? Choices: 1, 2, 3, 4. Answer:",2
tifa160,tifa,sd1dot5,tifa160_57,"Question: is this a guy? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_57,"Question: who is sitting down and using his cell during the party? Choices: guy, girl, man, woman. Answer:",
tifa160,tifa,sd1dot5,tifa160_57,"Question: is the guy using his cell? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_57,"Question: is the guy sitting down and using his cell during the party? Choices: yes, no. Answer:",
tifa160,tifa,sd1dot5,tifa160_57,"Question: is the guy sitting down? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_14,"Question: are there people flying kites? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_14,"Question: who is flying kites? Choices: people, animals, robots, aliens. Answer:",people
tifa160,tifa,sd1dot5,tifa160_14,"Question: are there kites? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_14,"Question: what is the people flying? Choices: kites, planes, helicopters, balloons. Answer:",
tifa160,tifa,sd1dot5,tifa160_14,"Question: is this the sky? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_14,"Question: are the people flying kites? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_14,"Question: are the people flying kites in the sky? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_89,"Question: is this a subway train? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_89,"Question: what type of vehicle is this? Choices: subway train, car, motorcycle, bus. Answer:",subway train
tifa160,tifa,sd1dot5,tifa160_89,"Question: is this a city? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_89,"Question: is the subway train elevated? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_89,"Question: is the subway train elevated or underground? Choices: elevated, underground, on the ground, in the air. Answer:",
tifa160,tifa,sd1dot5,tifa160_89,"Question: is this a major city? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_89,"Question: is this a major or a minor city? Choices: major, minor, small, large. Answer:",major
tifa160,tifa,sd1dot5,tifa160_89,"Question: is this a sunny day? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_89,"Question: is this a sunny day or a cloudy day? Choices: sunny day, cloudy day, rainy day, snowy day. Answer:",
tifa160,tifa,sd1dot5,tifa160_97,"Question: is this a man? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_97,"Question: who is standing by an oven? Choices: man, woman, boy, girl. Answer:",man
tifa160,tifa,sd1dot5,tifa160_97,"Question: is there an oven? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_97,"Question: what type of appliance is this? Choices: oven, stove top, microwave, refrigerator. Answer:",
tifa160,tifa,sd1dot5,tifa160_97,"Question: is the man standing by an oven? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_97,"Question: is the door of the oven open? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_97,"Question: is the door of the oven open or closed? Choices: open, closed, half open, half closed. Answer:",
tifa160,tifa,sd1dot5,tifa160_7,"Question: is this a woman? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_7,"Question: who is holding a racquet? Choices: woman, man, boy, girl. Answer:",woman
tifa160,tifa,sd1dot5,tifa160_7,"Question: is the person holding a racquet? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_7,"Question: what is the person holding? Choices: racquet, bat, stick, ball. Answer:",racquet
tifa160,tifa,sd1dot5,tifa160_7,"Question: is this a tennis court? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_7,"Question: what type of place is this? Choices: tennis court, basketball court, baseball field, soccer field. Answer:",
tifa160,tifa,sd1dot5,tifa160_7,"Question: is the woman holding a racquet? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_7,"Question: is the woman on top of the tennis court? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_7,"Question: is the woman on top of or next to the tennis court? Choices: on top of, next to, behind, in front of. Answer:",
tifa160,tifa,sd1dot5,tifa160_58,"Question: is this a skateboarder? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_58,"Question: is the skateboarder wearing a jacket? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_58,"Question: is the skateboarder doing a trick? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_58,"Question: what is the skateboarder doing? Choices: doing a trick, riding, walking, sitting. Answer:",
tifa160,tifa,sd1dot5,tifa160_58,"Question: is the jacket blue? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_58,"Question: what color is the jacket? Choices: blue, black, red, yellow. Answer:",blue
tifa160,tifa,sd1dot5,tifa160_43,"Question: is this a man? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_43,"Question: is the man holding a tennis racket? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_43,"Question: what is the man holding? Choices: tennis racket, baseball bat, golf club, hockey stick. Answer:",
tifa160,tifa,sd1dot5,tifa160_43,"Question: is there a ball? Choices: yes, no. Answer:",no
tifa160,tifa,sd1dot5,tifa160_43,"Question: is the man waiting for the ball? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: is this a kitten? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: what animal is in the picture? Choices: kitten, puppy, chick, duckling. Answer:",kitten
tifa160,tifa,sd1dot5,tifa160_53,"Question: is there a windowpane? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: is there rain? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: what is tapping on the glass? Choices: rain, snow, hail, sleet. Answer:",rain
tifa160,tifa,sd1dot5,tifa160_53,"Question: is the kitten watching the rain? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: is the kitten young? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: is the rain tapping on the glass? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: is the windowpane glass? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_53,"Question: what is the material of the windowpane? Choices: glass, wood, plastic, metal. Answer:",glass
tifa160,tifa,sd1dot5,tifa160_70,"Question: are there skiers? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_70,"Question: who is travelling across a vast expanse of snow covered land towards a mountain? Choices: skiers, snowboarders, hikers, bikers. Answer:",
tifa160,tifa,sd1dot5,tifa160_70,"Question: is there snow? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_70,"Question: what is covering the land? Choices: snow, grass, leaves, twigs. Answer:",
tifa160,tifa,sd1dot5,tifa160_70,"Question: is this land? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_70,"Question: are the skiers travelling across a vast expanse of snow covered land towards a mountain? Choices: yes, no. Answer:",
tifa160,tifa,sd1dot5,tifa160_70,"Question: is this a vast expanse of snow covered land? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_70,"Question: is the land covered with snow? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_70,"Question: are the skiers travelling towards a mountain? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_2,"Question: is this a bear? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_2,"Question: is this a forest? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_2,"Question: what type of place is this? Choices: forest, park, mountain, beach. Answer:",forest
tifa160,tifa,sd1dot5,tifa160_2,"Question: are there trees? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_2,"Question: is the bear walking across the forest? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_2,"Question: what is the bear doing in the forest? Choices: walking across, running across, sitting, jumping. Answer:",
tifa160,tifa,sd1dot5,tifa160_2,"Question: is the bear brown? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_2,"Question: what color is the bear? Choices: brown, black, white, yellow. Answer:",brown
tifa160,tifa,sd1dot5,tifa160_2,"Question: is the forest surrounded by trees? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_2,"Question: is the forest surrounded by trees or water? Choices: trees, water, rocks, sand. Answer:",
tifa160,tifa,sd1dot5,tifa160_81,"Question: is this a house? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_81,"Question: is there a bedroom? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_81,"Question: is there a relaxing room? Choices: yes, no. Answer:",no
tifa160,tifa,sd1dot5,tifa160_69,"Question: is this a woman? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_69,"Question: is there a video game? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_69,"Question: what type of game is this? Choices: video game, board game, card game, dice game. Answer:",video game
tifa160,tifa,sd1dot5,tifa160_69,"Question: is there a couch? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_69,"Question: what type of furniture is this? Choices: couch, chair, table, bed. Answer:",couch
tifa160,tifa,sd1dot5,tifa160_69,"Question: is the woman playing a video game? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_69,"Question: is the woman young? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_103,"Question: is this a woman? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_103,"Question: are there eyes? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_103,"Question: are there piercings all over her face? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_103,"Question: what is all over her face? Choices: piercings, tattoos, scars, freckles. Answer:",nothing
tifa160,tifa,sd1dot5,tifa160_103,"Question: are the eyes green? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_103,"Question: what color are the eyes? Choices: green, blue, brown, black. Answer:",blue
tifa160,tifa,sd1dot5,tifa160_103,"Question: is the woman young? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_103,"Question: is the woman young or old? Choices: young, old, middle-aged, infant. Answer:",young
tifa160,tifa,sd1dot5,tifa160_103,"Question: are there piercings all over her face or just on her ears? Choices: all over her face, just on her ears, just on her nose, just on her mouth. Answer:",
tifa160,tifa,sd1dot5,tifa160_0,"Question: is this a Christmas tree? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_0,"Question: are there lights on the tree? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_0,"Question: is there a teddy bear? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_0,"Question: what type of toy is this? Choices: teddy bear, doll, car, ball. Answer:",teddy bear
tifa160,tifa,sd1dot5,tifa160_93,"Question: is there a car? Choices: yes, no. Answer:",no
tifa160,tifa,sd1dot5,tifa160_93,"Question: is there a truck? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_93,"Question: is there a red light? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_93,"Question: what type of light is this? Choices: red light, green light, yellow light, blue light. Answer:",red light
tifa160,tifa,sd1dot5,tifa160_93,"Question: are the car and truck sitting? Choices: yes, no. Answer:",no
tifa160,tifa,sd1dot5,tifa160_55,"Question: is this a toilet? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_55,"Question: what type of appliance is this? Choices: toilet, sink, bathtub, shower. Answer:",toilet
tifa160,tifa,sd1dot5,tifa160_55,"Question: are there seashells on the toilet? Choices: yes, no. Answer:",no
tifa160,tifa,sd1dot5,tifa160_55,"Question: what is on the toilet? Choices: seashells, rocks, leaves, flowers. Answer:",
tifa160,tifa,sd1dot5,tifa160_55,"Question: are the seashells sitting on the toilet? Choices: yes, no. Answer:",no
tifa160,tifa,sd1dot5,tifa160_55,"Question: is the toilet white? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_55,"Question: what color is the toilet? Choices: white, black, red, blue. Answer:",white
tifa160,tifa,sd1dot5,tifa160_55,"Question: is the toilet small? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_42,"Question: is this a boy? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_42,"Question: is there a soccer ball? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_42,"Question: what type of ball is in the picture? Choices: soccer ball, basketball, baseball, football. Answer:",
tifa160,tifa,sd1dot5,tifa160_42,"Question: are there youth soccer players? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_42,"Question: who is surrounding the boy? Choices: youth soccer players, youth basketball players, youth baseball players, youth football players. Answer:",
tifa160,tifa,sd1dot5,tifa160_42,"Question: is the boy gripping a soccer ball? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_42,"Question: is the boy little? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_42,"Question: is the boy surrounded by youth soccer players? Choices: yes, no. Answer:",yes
tifa160,tifa,sd1dot5,tifa160_42,"Question: is the boy surrounded by youth soccer players or youth basketball players? Choices: youth soccer players, youth basketball players, youth baseball players, youth football players. Answer:",
